ccode,stateabb,year,mil_indicator,amount
510,TAZ,1963,spending,2520
510,TAZ,1963,personnel,8
510,TAZ,1964,spending,4761
510,TAZ,1964,personnel,8
510,TAZ,1965,spending,7001
510,TAZ,1965,personnel,10
510,TAZ,1966,spending,8121
510,TAZ,1966,personnel,12
510,TAZ,1967,spending,9801
510,TAZ,1967,personnel,13
510,TAZ,1968,spending,10921
510,TAZ,1968,personnel,14
510,TAZ,1969,spending,12321
510,TAZ,1969,personnel,15
510,TAZ,1970,spending,19040
510,TAZ,1970,personnel,20
510,TAZ,1971,spending,30379
510,TAZ,1971,personnel,20
510,TAZ,1972,spending,38359
510,TAZ,1972,personnel,25
510,TAZ,1973,spending,55686
510,TAZ,1973,personnel,25
510,TAZ,1974,spending,85774
510,TAZ,1974,personnel,20
510,TAZ,1975,spending,98199
510,TAZ,1975,personnel,25
510,TAZ,1976,spending,97622
510,TAZ,1976,personnel,25
510,TAZ,1977,spending,136572
510,TAZ,1977,personnel,31
510,TAZ,1978,spending,264913
510,TAZ,1978,personnel,63
510,TAZ,1979,spending,261569
510,TAZ,1979,personnel,53
510,TAZ,1980,spending,268004
510,TAZ,1980,personnel,53
510,TAZ,1981,spending,223087
510,TAZ,1981,personnel,43
510,TAZ,1982,spending,143559
510,TAZ,1982,personnel,43
510,TAZ,1983,spending,123131
510,TAZ,1983,personnel,84
510,TAZ,1984,spending,103992
510,TAZ,1984,personnel,43
510,TAZ,1985,spending,223420
510,TAZ,1985,personnel,43
510,TAZ,1986,spending,447658
510,TAZ,1986,personnel,40
510,TAZ,1987,spending,119200
510,TAZ,1987,personnel,40
510,TAZ,1988,spending,93000
510,TAZ,1988,personnel,40
510,TAZ,1989,spending,119200
510,TAZ,1989,personnel,40
510,TAZ,1990,spending,113530
510,TAZ,1990,personnel,40
510,TAZ,1991,spending,442000
510,TAZ,1991,personnel,40
510,TAZ,1992,spending,107740
510,TAZ,1992,personnel,46
510,TAZ,1993,spending,90000
510,TAZ,1993,personnel,46
510,TAZ,1994,spending,90000
510,TAZ,1994,personnel,50
510,TAZ,1995,spending,87000
510,TAZ,1995,personnel,50
510,TAZ,1996,spending,114000
510,TAZ,1996,personnel,50
510,TAZ,1997,spending,123000
510,TAZ,1997,personnel,35
510,TAZ,1998,spending,146000
510,TAZ,1998,personnel,35
510,TAZ,1999,spending,141000
510,TAZ,1999,personnel,35
510,TAZ,2000,spending,144000
510,TAZ,2000,personnel,34
510,TAZ,2001,spending,140000
510,TAZ,2001,personnel,27
510,TAZ,2002,spending,143000
510,TAZ,2002,personnel,27
510,TAZ,2003,spending,301000
510,TAZ,2003,personnel,27
510,TAZ,2004,spending,386000
510,TAZ,2004,personnel,27
510,TAZ,2005,spending,135000
510,TAZ,2005,personnel,27
510,TAZ,2006,spending,147000
510,TAZ,2006,personnel,27
510,TAZ,2007,spending,162000
510,TAZ,2007,personnel,27
510,TAZ,2008,spending,184000
510,TAZ,2008,personnel,27
510,TAZ,2009,spending,247000
510,TAZ,2009,personnel,27
510,TAZ,2010,spending,513000
510,TAZ,2010,personnel,27
510,TAZ,2011,spending,285000
510,TAZ,2011,personnel,27
510,TAZ,2012,spending,305000
510,TAZ,2012,personnel,27
510,TAZ,2013,spending,327000
510,TAZ,2013,personnel,27
510,TAZ,2014,spending,396000
510,TAZ,2014,personnel,27
510,TAZ,2015,spending,424000
510,TAZ,2015,personnel,27
510,TAZ,2016,spending,520000
510,TAZ,2016,personnel,27
511,ZAN,1963,spending,0
511,ZAN,1963,personnel,0
511,ZAN,1964,spending,0
511,ZAN,1964,personnel,0
516,BUI,1962,spending,1718
516,BUI,1962,personnel,1
516,BUI,1963,spending,1998
516,BUI,1963,personnel,2
516,BUI,1964,spending,2378
516,BUI,1964,personnel,2
516,BUI,1965,spending,3638
516,BUI,1965,personnel,2
516,BUI,1966,spending,2283
516,BUI,1966,personnel,2
516,BUI,1967,spending,2731
516,BUI,1967,personnel,2
516,BUI,1968,spending,3063
516,BUI,1968,personnel,2
516,BUI,1969,spending,3944
516,BUI,1969,personnel,2
516,BUI,1970,spending,3429
516,BUI,1970,personnel,3
516,BUI,1971,spending,3428
516,BUI,1971,personnel,3
516,BUI,1972,spending,4903
516,BUI,1972,personnel,3
516,BUI,1973,spending,6048
516,BUI,1973,personnel,3
516,BUI,1974,spending,8317
516,BUI,1974,personnel,5
516,BUI,1975,spending,8533
516,BUI,1975,personnel,7
516,BUI,1976,spending,9971
516,BUI,1976,personnel,7
516,BUI,1977,spending,13955
516,BUI,1977,personnel,8
516,BUI,1978,spending,16000
516,BUI,1978,personnel,7
516,BUI,1979,spending,22000
516,BUI,1979,personnel,7
516,BUI,1980,spending,36000
516,BUI,1980,personnel,7
516,BUI,1981,spending,31000
516,BUI,1981,personnel,7
516,BUI,1982,spending,40000
516,BUI,1982,personnel,7
516,BUI,1983,spending,48000
516,BUI,1983,personnel,7
516,BUI,1984,spending,33000
516,BUI,1984,personnel,8
516,BUI,1985,spending,34800
516,BUI,1985,personnel,9
516,BUI,1986,spending,41870
516,BUI,1986,personnel,10
516,BUI,1987,spending,31640
516,BUI,1987,personnel,10
516,BUI,1988,spending,32050
516,BUI,1988,personnel,11
516,BUI,1989,spending,28000
516,BUI,1989,personnel,11
516,BUI,1990,spending,25908
516,BUI,1990,personnel,12
516,BUI,1991,spending,29891
516,BUI,1991,personnel,12
516,BUI,1992,spending,-9
516,BUI,1992,personnel,13
516,BUI,1993,spending,27000
516,BUI,1993,personnel,13
516,BUI,1994,spending,33000
516,BUI,1994,personnel,17
516,BUI,1995,spending,46000
516,BUI,1995,personnel,22
516,BUI,1996,spending,52000
516,BUI,1996,personnel,25
516,BUI,1997,spending,85000
516,BUI,1997,personnel,35
516,BUI,1998,spending,82000
516,BUI,1998,personnel,35
516,BUI,1999,spending,69000
516,BUI,1999,personnel,40
516,BUI,2000,spending,42000
516,BUI,2000,personnel,40
516,BUI,2001,spending,35000
516,BUI,2001,personnel,46
516,BUI,2002,spending,61000
516,BUI,2002,personnel,46
516,BUI,2003,spending,42000
516,BUI,2003,personnel,50
516,BUI,2004,spending,43000
516,BUI,2004,personnel,50
516,BUI,2005,spending,64000
516,BUI,2005,personnel,51
516,BUI,2006,spending,74000
516,BUI,2006,personnel,51
516,BUI,2007,spending,78000
516,BUI,2007,personnel,35
516,BUI,2008,spending,83000
516,BUI,2008,personnel,35
516,BUI,2009,spending,42000
516,BUI,2009,personnel,20
516,BUI,2010,spending,56000
516,BUI,2010,personnel,20
516,BUI,2011,spending,63000
516,BUI,2011,personnel,20
516,BUI,2012,spending,62000
516,BUI,2012,personnel,20
516,BUI,2013,spending,64000
516,BUI,2013,personnel,20
516,BUI,2014,spending,61000
516,BUI,2014,personnel,20
516,BUI,2015,spending,62000
516,BUI,2015,personnel,20
516,BUI,2016,spending,61000
516,BUI,2016,personnel,20
517,RWA,1962,spending,0
517,RWA,1962,personnel,1
517,RWA,1963,spending,2600
517,RWA,1963,personnel,1
517,RWA,1964,spending,3600
517,RWA,1964,personnel,2
517,RWA,1965,spending,4400
517,RWA,1965,personnel,2
517,RWA,1966,spending,4800
517,RWA,1966,personnel,3
517,RWA,1967,spending,3910
517,RWA,1967,personnel,3
517,RWA,1968,spending,3600
517,RWA,1968,personnel,4
517,RWA,1969,spending,4500
517,RWA,1969,personnel,4
517,RWA,1970,spending,4800
517,RWA,1970,personnel,4
517,RWA,1971,spending,4330
517,RWA,1971,personnel,4
517,RWA,1972,spending,3960
517,RWA,1972,personnel,4
517,RWA,1973,spending,6700
517,RWA,1973,personnel,4
517,RWA,1974,spending,6184
517,RWA,1974,personnel,4
517,RWA,1975,spending,7711
517,RWA,1975,personnel,4
517,RWA,1976,spending,9457
517,RWA,1976,personnel,4
517,RWA,1977,spending,10029
517,RWA,1977,personnel,4
517,RWA,1978,spending,11327
517,RWA,1978,personnel,4
517,RWA,1979,spending,13361
517,RWA,1979,personnel,4
517,RWA,1980,spending,22098
517,RWA,1980,personnel,5
517,RWA,1981,spending,27084
517,RWA,1981,personnel,5
517,RWA,1982,spending,28134
517,RWA,1982,personnel,5
517,RWA,1983,spending,29007
517,RWA,1983,personnel,5
517,RWA,1984,spending,30225
517,RWA,1984,personnel,5
517,RWA,1985,spending,31000
517,RWA,1985,personnel,5
517,RWA,1986,spending,34135
517,RWA,1986,personnel,5
517,RWA,1987,spending,37660
517,RWA,1987,personnel,5
517,RWA,1988,spending,36630
517,RWA,1988,personnel,5
517,RWA,1989,spending,37000
517,RWA,1989,personnel,6
517,RWA,1990,spending,37504
517,RWA,1990,personnel,6
517,RWA,1991,spending,117390
517,RWA,1991,personnel,30
517,RWA,1992,spending,112490
517,RWA,1992,personnel,30
517,RWA,1993,spending,105000
517,RWA,1993,personnel,30
517,RWA,1994,spending,109000
517,RWA,1994,personnel,30
517,RWA,1995,spending,90000
517,RWA,1995,personnel,30
517,RWA,1996,spending,97000
517,RWA,1996,personnel,55
517,RWA,1997,spending,103000
517,RWA,1997,personnel,40
517,RWA,1998,spending,144000
517,RWA,1998,personnel,40
517,RWA,1999,spending,135000
517,RWA,1999,personnel,40
517,RWA,2000,spending,98000
517,RWA,2000,personnel,70
517,RWA,2001,spending,98000
517,RWA,2001,personnel,70
517,RWA,2002,spending,63000
517,RWA,2002,personnel,70
517,RWA,2003,spending,69000
517,RWA,2003,personnel,51
517,RWA,2004,spending,45000
517,RWA,2004,personnel,51
517,RWA,2005,spending,56000
517,RWA,2005,personnel,51
517,RWA,2006,spending,72000
517,RWA,2006,personnel,51
517,RWA,2007,spending,62000
517,RWA,2007,personnel,33
517,RWA,2008,spending,71000
517,RWA,2008,personnel,33
517,RWA,2009,spending,113000
517,RWA,2009,personnel,33
517,RWA,2010,spending,74000
517,RWA,2010,personnel,33
517,RWA,2011,spending,74000
517,RWA,2011,personnel,33
517,RWA,2012,spending,76000
517,RWA,2012,personnel,33
517,RWA,2013,spending,82000
517,RWA,2013,personnel,33
517,RWA,2014,spending,81000
517,RWA,2014,personnel,33
517,RWA,2015,spending,91000
517,RWA,2015,personnel,33
517,RWA,2016,spending,88000
517,RWA,2016,personnel,33
520,SOM,1960,spending,1500
520,SOM,1960,personnel,4
520,SOM,1961,spending,3164
520,SOM,1961,personnel,4
520,SOM,1962,spending,3696
520,SOM,1962,personnel,4
520,SOM,1963,spending,4480
520,SOM,1963,personnel,9
520,SOM,1964,spending,5404
520,SOM,1964,personnel,11
520,SOM,1965,spending,5166
520,SOM,1965,personnel,12
520,SOM,1966,spending,6496
520,SOM,1966,personnel,15
520,SOM,1967,spending,7532
520,SOM,1967,personnel,16
520,SOM,1968,spending,8344
520,SOM,1968,personnel,14
520,SOM,1969,spending,9002
520,SOM,1969,personnel,18
520,SOM,1970,spending,11228
520,SOM,1970,personnel,20
520,SOM,1971,spending,11289
520,SOM,1971,personnel,20
520,SOM,1972,spending,13180
520,SOM,1972,personnel,25
520,SOM,1973,spending,16079
520,SOM,1973,personnel,25
520,SOM,1974,spending,21445
520,SOM,1974,personnel,30
520,SOM,1975,spending,23034
520,SOM,1975,personnel,30
520,SOM,1976,spending,26211
520,SOM,1976,personnel,31
520,SOM,1977,spending,31771
520,SOM,1977,personnel,53
520,SOM,1978,spending,66719
520,SOM,1978,personnel,54
520,SOM,1979,spending,95313
520,SOM,1979,personnel,54
520,SOM,1980,spending,97893
520,SOM,1980,personnel,54
520,SOM,1981,spending,162042
520,SOM,1981,personnel,54
520,SOM,1982,spending,121505
520,SOM,1982,personnel,54
520,SOM,1983,spending,122066
520,SOM,1983,personnel,48
520,SOM,1984,spending,130113
520,SOM,1984,personnel,43
520,SOM,1985,spending,134220
520,SOM,1985,personnel,43
520,SOM,1986,spending,83000
520,SOM,1986,personnel,50
520,SOM,1987,spending,31613
520,SOM,1987,personnel,50
520,SOM,1988,spending,46000
520,SOM,1988,personnel,47
520,SOM,1989,spending,18050
520,SOM,1989,personnel,47
520,SOM,1990,spending,34031
520,SOM,1990,personnel,47
520,SOM,1991,spending,-9
520,SOM,1991,personnel,7
520,SOM,1992,spending,-9
520,SOM,1992,personnel,0
520,SOM,1993,spending,-9
520,SOM,1993,personnel,0
520,SOM,1994,spending,-9
520,SOM,1994,personnel,-9
520,SOM,1995,spending,43000
520,SOM,1995,personnel,-9
520,SOM,1996,spending,41000
520,SOM,1996,personnel,-9
520,SOM,1997,spending,40000
520,SOM,1997,personnel,-9
520,SOM,1998,spending,41000
520,SOM,1998,personnel,-9
520,SOM,1999,spending,40000
520,SOM,1999,personnel,50
520,SOM,2000,spending,40000
520,SOM,2000,personnel,50
520,SOM,2001,spending,39000
520,SOM,2001,personnel,-9
520,SOM,2002,spending,-9
520,SOM,2002,personnel,-9
520,SOM,2003,spending,-9
520,SOM,2003,personnel,-9
520,SOM,2004,spending,-9
520,SOM,2004,personnel,-9
520,SOM,2005,spending,-9
520,SOM,2005,personnel,0
520,SOM,2006,spending,-9
520,SOM,2006,personnel,0
520,SOM,2007,spending,-9
520,SOM,2007,personnel,-9
520,SOM,2008,spending,-9
520,SOM,2008,personnel,-9
520,SOM,2009,spending,44000
520,SOM,2009,personnel,2
520,SOM,2010,spending,-9
520,SOM,2010,personnel,2
520,SOM,2011,spending,-9
520,SOM,2011,personnel,2
520,SOM,2012,spending,-9
520,SOM,2012,personnel,2
520,SOM,2013,spending,-9
520,SOM,2013,personnel,3
520,SOM,2014,spending,-9
520,SOM,2014,personnel,20
520,SOM,2015,spending,-9
520,SOM,2015,personnel,11
520,SOM,2016,spending,-9
520,SOM,2016,personnel,17
522,DJI,1977,spending,0
522,DJI,1977,personnel,0
522,DJI,1978,spending,-9
522,DJI,1978,personnel,3
522,DJI,1979,spending,33135
522,DJI,1979,personnel,3
522,DJI,1980,spending,20000
522,DJI,1980,personnel,1
522,DJI,1981,spending,21000
522,DJI,1981,personnel,2
522,DJI,1982,spending,25000
522,DJI,1982,personnel,3
522,DJI,1983,spending,28000
522,DJI,1983,personnel,2
522,DJI,1984,spending,27000
522,DJI,1984,personnel,3
522,DJI,1985,spending,32200
522,DJI,1985,personnel,5
522,DJI,1986,spending,29887
522,DJI,1986,personnel,4
522,DJI,1987,spending,34000
522,DJI,1987,personnel,4
522,DJI,1988,spending,36000
522,DJI,1988,personnel,4
522,DJI,1989,spending,26000
522,DJI,1989,personnel,4
522,DJI,1990,spending,28000
522,DJI,1990,personnel,4
522,DJI,1991,spending,38900
522,DJI,1991,personnel,3
522,DJI,1992,spending,37900
522,DJI,1992,personnel,8
522,DJI,1993,spending,28000
522,DJI,1993,personnel,8
522,DJI,1994,spending,26000
522,DJI,1994,personnel,8
522,DJI,1995,spending,22000
522,DJI,1995,personnel,8
522,DJI,1996,spending,21000
522,DJI,1996,personnel,8
522,DJI,1997,spending,20000
522,DJI,1997,personnel,8
522,DJI,1998,spending,22000
522,DJI,1998,personnel,8
522,DJI,1999,spending,22000
522,DJI,1999,personnel,8
522,DJI,2000,spending,23000
522,DJI,2000,personnel,8
522,DJI,2001,spending,22000
522,DJI,2001,personnel,10
522,DJI,2002,spending,25000
522,DJI,2002,personnel,10
522,DJI,2003,spending,24000
522,DJI,2003,personnel,10
522,DJI,2004,spending,25000
522,DJI,2004,personnel,10
522,DJI,2005,spending,12000
522,DJI,2005,personnel,10
522,DJI,2006,spending,17000
522,DJI,2006,personnel,10
522,DJI,2007,spending,17000
522,DJI,2007,personnel,11
522,DJI,2008,spending,15000
522,DJI,2008,personnel,11
522,DJI,2009,spending,37000
522,DJI,2009,personnel,10
522,DJI,2010,spending,10000
522,DJI,2010,personnel,10
522,DJI,2011,spending,10000
522,DJI,2011,personnel,10
522,DJI,2012,spending,-9
522,DJI,2012,personnel,10
522,DJI,2013,spending,-9
522,DJI,2013,personnel,10
522,DJI,2014,spending,-9
522,DJI,2014,personnel,10
522,DJI,2015,spending,-9
522,DJI,2015,personnel,10
522,DJI,2016,spending,-9
522,DJI,2016,personnel,10
530,ETH,1898,spending,-9
530,ETH,1898,personnel,150
530,ETH,1899,spending,-9
530,ETH,1899,personnel,150
530,ETH,1900,spending,-9
530,ETH,1900,personnel,150
530,ETH,1901,spending,-9
530,ETH,1901,personnel,150
530,ETH,1902,spending,-9
530,ETH,1902,personnel,150
530,ETH,1903,spending,-9
530,ETH,1903,personnel,150
530,ETH,1904,spending,-9
530,ETH,1904,personnel,150
530,ETH,1905,spending,-9
530,ETH,1905,personnel,150
530,ETH,1906,spending,-9
530,ETH,1906,personnel,150
530,ETH,1907,spending,-9
530,ETH,1907,personnel,150
530,ETH,1908,spending,-9
530,ETH,1908,personnel,150
530,ETH,1909,spending,-9
530,ETH,1909,personnel,150
530,ETH,1910,spending,-9
530,ETH,1910,personnel,150
530,ETH,1911,spending,-9
530,ETH,1911,personnel,150
530,ETH,1912,spending,-9
530,ETH,1912,personnel,150
530,ETH,1913,spending,-9
530,ETH,1913,personnel,150
530,ETH,1914,spending,-9
530,ETH,1914,personnel,250
530,ETH,1915,spending,-9
530,ETH,1915,personnel,250
530,ETH,1916,spending,-9
530,ETH,1916,personnel,250
530,ETH,1917,spending,-9
530,ETH,1917,personnel,250
530,ETH,1918,spending,-9
530,ETH,1918,personnel,250
530,ETH,1919,spending,-9
530,ETH,1919,personnel,100
530,ETH,1920,spending,-9
530,ETH,1920,personnel,100
530,ETH,1921,spending,-9
530,ETH,1921,personnel,100
530,ETH,1922,spending,-9
530,ETH,1922,personnel,100
530,ETH,1923,spending,-9
530,ETH,1923,personnel,100
530,ETH,1924,spending,-9
530,ETH,1924,personnel,100
530,ETH,1925,spending,-9
530,ETH,1925,personnel,100
530,ETH,1926,spending,-9
530,ETH,1926,personnel,100
530,ETH,1927,spending,-9
530,ETH,1927,personnel,100
530,ETH,1928,spending,-9
530,ETH,1928,personnel,100
530,ETH,1929,spending,-9
530,ETH,1929,personnel,100
530,ETH,1930,spending,-9
530,ETH,1930,personnel,100
530,ETH,1931,spending,-9
530,ETH,1931,personnel,100
530,ETH,1932,spending,-9
530,ETH,1932,personnel,100
530,ETH,1933,spending,-9
530,ETH,1933,personnel,100
530,ETH,1934,spending,-9
530,ETH,1934,personnel,100
530,ETH,1935,spending,-9
530,ETH,1935,personnel,100
530,ETH,1936,spending,-9
530,ETH,1936,personnel,500
530,ETH,1941,spending,-9
530,ETH,1941,personnel,-9
530,ETH,1942,spending,-9
530,ETH,1942,personnel,-9
530,ETH,1943,spending,-9
530,ETH,1943,personnel,-9
530,ETH,1944,spending,-9
530,ETH,1944,personnel,-9
530,ETH,1945,spending,-9
530,ETH,1945,personnel,-9
530,ETH,1946,spending,-9
530,ETH,1946,personnel,10
530,ETH,1947,spending,-9
530,ETH,1947,personnel,10
530,ETH,1948,spending,-9
530,ETH,1948,personnel,10
530,ETH,1949,spending,-9
530,ETH,1949,personnel,10
530,ETH,1950,spending,-9
530,ETH,1950,personnel,20
530,ETH,1951,spending,-9
530,ETH,1951,personnel,20
530,ETH,1952,spending,-9
530,ETH,1952,personnel,20
530,ETH,1953,spending,-9
530,ETH,1953,personnel,20
530,ETH,1954,spending,-9
530,ETH,1954,personnel,20
530,ETH,1955,spending,-9
530,ETH,1955,personnel,24
530,ETH,1956,spending,-9
530,ETH,1956,personnel,28
530,ETH,1957,spending,-9
530,ETH,1957,personnel,32
530,ETH,1958,spending,-9
530,ETH,1958,personnel,36
530,ETH,1959,spending,10709
530,ETH,1959,personnel,29
530,ETH,1960,spending,15016
530,ETH,1960,personnel,29
530,ETH,1961,spending,18156
530,ETH,1961,personnel,27
530,ETH,1962,spending,19807
530,ETH,1962,personnel,30
530,ETH,1963,spending,21900
530,ETH,1963,personnel,55
530,ETH,1964,spending,24480
530,ETH,1964,personnel,60
530,ETH,1965,spending,33520
530,ETH,1965,personnel,60
530,ETH,1966,spending,40520
530,ETH,1966,personnel,40
530,ETH,1967,spending,42120
530,ETH,1967,personnel,45
530,ETH,1968,spending,40440
530,ETH,1968,personnel,45
530,ETH,1969,spending,37400
530,ETH,1969,personnel,45
530,ETH,1970,spending,36200
530,ETH,1970,personnel,45
530,ETH,1971,spending,36886
530,ETH,1971,personnel,45
530,ETH,1972,spending,41695
530,ETH,1972,personnel,50
530,ETH,1973,spending,48599
530,ETH,1973,personnel,50
530,ETH,1974,spending,74879
530,ETH,1974,personnel,45
530,ETH,1975,spending,125120
530,ETH,1975,personnel,50
530,ETH,1976,spending,128019
530,ETH,1976,personnel,65
530,ETH,1977,spending,135265
530,ETH,1977,personnel,225
530,ETH,1978,spending,202898
530,ETH,1978,personnel,233
530,ETH,1979,spending,289855
530,ETH,1979,personnel,250
530,ETH,1980,spending,382043
530,ETH,1980,personnel,250
530,ETH,1981,spending,440032
530,ETH,1981,personnel,240
530,ETH,1982,spending,459086
530,ETH,1982,personnel,240
530,ETH,1983,spending,504325
530,ETH,1983,personnel,240
530,ETH,1984,spending,548706
530,ETH,1984,personnel,190
530,ETH,1985,spending,446860
530,ETH,1985,personnel,240
530,ETH,1986,spending,445860
530,ETH,1986,personnel,300
530,ETH,1987,spending,471590
530,ETH,1987,personnel,300
530,ETH,1988,spending,536300
530,ETH,1988,personnel,250
530,ETH,1989,spending,536300
530,ETH,1989,personnel,250
530,ETH,1990,spending,1310000
530,ETH,1990,personnel,250
530,ETH,1991,spending,370000
530,ETH,1991,personnel,120
530,ETH,1992,spending,811000
530,ETH,1992,personnel,120
530,ETH,1993,spending,151000
530,ETH,1993,personnel,120
530,ETH,1994,spending,120000
530,ETH,1994,personnel,120
530,ETH,1995,spending,119000
530,ETH,1995,personnel,120
530,ETH,1996,spending,127000
530,ETH,1996,personnel,100
530,ETH,1997,spending,134000
530,ETH,1997,personnel,100
530,ETH,1998,spending,387000
530,ETH,1998,personnel,200
530,ETH,1999,spending,444000
530,ETH,1999,personnel,300
530,ETH,2000,spending,670000
530,ETH,2000,personnel,352
530,ETH,2001,spending,580000
530,ETH,2001,personnel,252
530,ETH,2002,spending,338000
530,ETH,2002,personnel,252
530,ETH,2003,spending,299000
530,ETH,2003,personnel,164
530,ETH,2004,spending,291000
530,ETH,2004,personnel,173
530,ETH,2005,spending,300000
530,ETH,2005,personnel,183
530,ETH,2006,spending,345000
530,ETH,2006,personnel,183
530,ETH,2007,spending,336000
530,ETH,2007,personnel,153
530,ETH,2008,spending,366000
530,ETH,2008,personnel,138
